variant	af	filter-pvalue	lrt-pvalue	beta	beta-std-err	intercept	PC1	PC2	notes
group_1829	9.80E-01	1.53E-01	1.00E+00	-9.47E-01	3.47E+00	1.81E-01	-2.38E+01	3.20E+01	bad-chisq
group_1811	9.80E-01	1.53E-01	1.00E+00	1.55E+00	3.42E+00	-2.27E+00	-2.39E+01	3.19E+01	bad-chisq
group_1686	9.80E-01	1.00E+00	1.00E+00	7.55E-01	3.42E+00	-1.54E+00	-2.41E+01	3.27E+01	bad-chisq
group_1659	9.80E-01	1.53E-01	1.00E+00	1.55E+00	3.42E+00	-2.28E+00	-2.42E+01	3.23E+01	bad-chisq
group_1586	9.80E-01	1.53E-01	1.00E+00	1.55E+00	3.42E+00	-2.29E+00	-2.42E+01	3.24E+01	bad-chisq
group_1557	9.80E-01	1.00E+00	1.00E+00	-1.24E+00	3.46E+00	4.54E-01	-2.38E+01	3.16E+01	bad-chisq
group_1509	9.80E-01	1.00E+00	1.00E+00	-5.63E+01	3.47E+00	5.55E+01	-2.41E+01	3.25E+01	bad-chisq
group_1431	9.80E-01	1.53E-01	1.00E+00	-3.28E+00	3.47E+00	2.48E+00	-2.42E+01	3.25E+01	bad-chisq
group_1384	9.80E-01	1.53E-01	1.00E+00	-7.23E-01	3.45E+00	-8.77E-02	-2.40E+01	3.20E+01	bad-chisq
luxR	9.80E-01	1.53E-01	1.00E+00	1.55E+00	3.42E+00	-2.28E+00	-2.42E+01	3.23E+01	bad-chisq
ybdR	9.80E-01	1.00E+00	1.00E+00	7.17E-01	3.47E+00	-1.53E+00	-2.41E+01	3.25E+01	bad-chisq
group_1265	9.80E-01	1.53E-01	1.00E+00	1.55E+00	3.42E+00	-2.28E+00	-2.42E+01	3.23E+01	bad-chisq
basE	9.80E-01	1.53E-01	1.00E+00	-3.28E+00	3.47E+00	2.48E+00	-2.42E+01	3.25E+01	bad-chisq
group_1181	9.80E-01	1.00E+00	1.00E+00	-5.63E+01	3.47E+00	5.55E+01	-2.41E+01	3.25E+01	bad-chisq
group_1079	9.80E-01	1.53E-01	1.00E+00	1.54E+00	3.42E+00	-2.27E+00	-2.40E+01	3.21E+01	bad-chisq
barB	9.80E-01	1.53E-01	1.00E+00	-3.28E+00	3.47E+00	2.48E+00	-2.42E+01	3.25E+01	bad-chisq
basG	9.80E-01	1.53E-01	1.00E+00	-3.28E+00	3.47E+00	2.48E+00	-2.42E+01	3.25E+01	bad-chisq
group_994	9.80E-01	1.53E-01	1.00E+00	-9.60E-01	3.47E+00	1.86E-01	-2.40E+01	3.22E+01	bad-chisq
group_952	9.80E-01	1.53E-01	1.00E+00	1.55E+00	3.42E+00	-2.29E+00	-2.42E+01	3.24E+01	bad-chisq
group_907	9.80E-01	1.00E+00	1.00E+00	-9.50E-01	3.53E+00	2.01E-01	-2.30E+01	3.09E+01	bad-chisq
barA	9.80E-01	1.53E-01	1.00E+00	-3.28E+00	3.47E+00	2.48E+00	-2.42E+01	3.25E+01	bad-chisq
group_642	9.80E-01	1.00E+00	1.00E+00	-5.63E+01	3.47E+00	5.55E+01	-2.41E+01	3.25E+01	bad-chisq
group_513	9.80E-01	1.00E+00	1.00E+00	7.55E-01	3.42E+00	-1.54E+00	-2.41E+01	3.27E+01	bad-chisq
group_495	9.80E-01	1.53E-01	1.00E+00	8.83E+03	0.00E+00	3.71E+12	1.53E+11	1.70E+10	bad-chisq
blaADC~~~blaADC52~~~blaADC176	9.80E-01	1.53E-01	1.00E+00	3.10E-01	3.46E+00	-1.13E+00	-2.39E+01	3.24E+01	bad-chisq
bauF	9.80E-01	1.53E-01	1.00E+00	-3.28E+00	3.47E+00	2.48E+00	-2.42E+01	3.25E+01	bad-chisq
pirA~~~fepA	9.80E-01	1.53E-01	1.00E+00	-1.67E+00	3.47E+00	8.93E-01	-2.40E+01	3.23E+01	bad-chisq
group_225	9.80E-01	1.00E+00	1.00E+00	-1.24E+00	3.46E+00	4.54E-01	-2.38E+01	3.16E+01	bad-chisq
group_224	9.80E-01	1.00E+00	1.00E+00	-1.24E+00	3.46E+00	4.54E-01	-2.38E+01	3.16E+01	bad-chisq
gltC	9.80E-01	1.00E+00	1.00E+00	-5.63E+01	3.47E+00	5.55E+01	-2.41E+01	3.25E+01	bad-chisq
group_7615	9.70E-01	5.58E-01	1.00E+00	2.98E-01	3.40E+00	-1.08E+00	-2.42E+01	3.26E+01	bad-chisq
group_7607	9.70E-01	5.58E-01	1.00E+00	1.67E-01	3.46E+00	-9.87E-01	-2.39E+01	3.24E+01	bad-chisq
rhaS~~~araC	9.70E-01	7.86E-02	1.00E+00	1.54E+00	3.42E+00	-2.27E+00	-2.40E+01	3.21E+01	bad-chisq
echA8	9.70E-01	7.86E-02	1.00E+00	1.55E+00	3.42E+00	-2.26E+00	-2.38E+01	3.17E+01	bad-chisq
group_7274	9.70E-01	7.86E-02	1.00E+00	1.55E+00	3.42E+00	-2.27E+00	-2.39E+01	3.19E+01	bad-chisq
group_7220	9.70E-01	7.86E-02	1.00E+00	-8.08E-01	3.47E+00	4.68E-02	-2.38E+01	3.19E+01	bad-chisq
group_7191	9.70E-01	7.86E-02	1.00E+00	1.55E+00	3.42E+00	-2.26E+00	-2.38E+01	3.17E+01	bad-chisq
group_6993	9.70E-01	7.86E-02	1.00E+00	1.55E+00	3.42E+00	-2.28E+00	-2.42E+01	3.23E+01	bad-chisq
group_6957	9.70E-01	7.86E-02	1.00E+00	-8.08E-01	3.47E+00	4.68E-02	-2.38E+01	3.19E+01	bad-chisq
pncC	9.70E-01	5.58E-01	1.00E+00	1.78E+00	3.47E+00	-2.57E+00	-2.40E+01	3.24E+01	bad-chisq
group_6726	9.70E-01	7.86E-02	1.00E+00	-8.08E-01	3.47E+00	4.68E-02	-2.38E+01	3.19E+01	bad-chisq
group_6702	9.70E-01	7.86E-02	1.00E+00	-8.08E-01	3.47E+00	4.68E-02	-2.38E+01	3.19E+01	bad-chisq
group_6698	9.70E-01	7.86E-02	1.00E+00	-8.08E-01	3.47E+00	4.68E-02	-2.38E+01	3.19E+01	bad-chisq
group_5054	9.70E-01	5.58E-01	1.00E+00	1.67E-01	3.46E+00	-9.87E-01	-2.39E+01	3.24E+01	bad-chisq
group_4470	9.70E-01	7.86E-02	1.00E+00	-8.08E-01	3.47E+00	4.68E-02	-2.38E+01	3.19E+01	bad-chisq
group_3599	9.70E-01	5.58E-01	1.00E+00	2.98E-01	3.40E+00	-1.08E+00	-2.42E+01	3.26E+01	bad-chisq
group_3474	9.70E-01	7.86E-02	1.00E+00	1.54E+00	3.42E+00	-2.27E+00	-2.40E+01	3.21E+01	bad-chisq
group_3216	9.70E-01	7.86E-02	1.00E+00	1.55E+00	3.42E+00	-2.26E+00	-2.38E+01	3.17E+01	bad-chisq
group_2455	9.70E-01	7.86E-02	1.00E+00	1.54E+00	3.42E+00	-2.27E+00	-2.40E+01	3.21E+01	bad-chisq
group_2427	9.70E-01	7.86E-02	1.29E-01	2.10E+00	3.35E+00	-2.78E+00	-2.39E+01	3.26E+01	bad-chisq
group_2393	9.70E-01	7.86E-02	1.00E+00	1.54E+00	3.42E+00	-2.27E+00	-2.40E+01	3.21E+01	bad-chisq
group_2381	9.70E-01	7.86E-02	1.29E-01	2.10E+00	3.35E+00	-2.78E+00	-2.39E+01	3.26E+01	bad-chisq
group_2292	9.70E-01	7.86E-02	1.00E+00	1.54E+00	3.42E+00	-2.27E+00	-2.40E+01	3.21E+01	bad-chisq
group_2289	9.70E-01	7.86E-02	1.00E+00	1.36E-01	3.46E+00	-9.57E-01	-2.38E+01	3.23E+01	bad-chisq
group_2280	9.70E-01	7.86E-02	1.00E+00	5.44E-02	3.46E+00	-7.63E-01	-2.34E+01	3.10E+01	bad-chisq
dnaJ	9.70E-01	7.86E-02	1.00E+00	4.91E-02	3.46E+00	-7.73E-01	-2.35E+01	3.14E+01	bad-chisq
group_2221	9.70E-01	7.86E-02	1.00E+00	4.91E-02	3.46E+00	-7.73E-01	-2.35E+01	3.14E+01	bad-chisq
group_2091	9.70E-01	7.86E-02	1.00E+00	2.34E-01	3.45E+00	-9.44E-01	-2.33E+01	3.12E+01	bad-chisq
group_2065	9.70E-01	7.86E-02	1.00E+00	1.54E+00	3.42E+00	-2.27E+00	-2.40E+01	3.21E+01	bad-chisq
group_2059	9.70E-01	5.58E-01	1.00E+00	2.98E-01	3.40E+00	-1.08E+00	-2.42E+01	3.26E+01	bad-chisq
group_2041	9.70E-01	7.86E-02	6.71E-01	1.59E+00	3.42E+00	-2.27E+00	-2.37E+01	3.15E+01	bad-chisq
group_2023	9.70E-01	7.86E-02	1.00E+00	5.44E-02	3.46E+00	-7.63E-01	-2.34E+01	3.10E+01	bad-chisq
group_2016	9.70E-01	7.86E-02	1.29E-01	2.10E+00	3.35E+00	-2.78E+00	-2.39E+01	3.26E+01	bad-chisq
group_2010	9.70E-01	7.86E-02	4.60E-01	1.69E+00	3.40E+00	-2.37E+00	-2.38E+01	3.17E+01	bad-chisq
group_1975	9.70E-01	7.86E-02	1.00E+00	1.55E+00	3.42E+00	-2.28E+00	-2.42E+01	3.23E+01	bad-chisq
group_1900	9.70E-01	7.86E-02	1.00E+00	4.91E-02	3.46E+00	-7.73E-01	-2.35E+01	3.14E+01	bad-chisq
group_1596	9.70E-01	7.86E-02	1.00E+00	1.55E+00	3.42E+00	-2.26E+00	-2.38E+01	3.17E+01	bad-chisq
group_1523	9.70E-01	7.86E-02	1.00E+00	1.54E+00	3.42E+00	-2.27E+00	-2.40E+01	3.21E+01	bad-chisq
group_1390	9.70E-01	7.86E-02	1.29E-01	2.10E+00	3.35E+00	-2.78E+00	-2.39E+01	3.26E+01	bad-chisq
group_1352	9.70E-01	7.86E-02	1.00E+00	1.55E+00	3.42E+00	-2.26E+00	-2.38E+01	3.17E+01	bad-chisq
group_1329	9.70E-01	7.86E-02	1.29E-01	2.10E+00	3.35E+00	-2.78E+00	-2.39E+01	3.26E+01	bad-chisq
group_1296	9.70E-01	7.86E-02	1.00E+00	1.55E+00	3.42E+00	-2.26E+00	-2.38E+01	3.17E+01	bad-chisq
mexB~~~adeB	9.70E-01	7.86E-02	1.00E+00	9.81E-01	3.44E+00	-1.66E+00	-2.33E+01	3.10E+01	bad-chisq
group_1049	9.70E-01	7.86E-02	1.00E+00	-8.08E-01	3.47E+00	4.68E-02	-2.38E+01	3.19E+01	bad-chisq
group_1027	9.70E-01	7.86E-02	1.00E+00	1.55E+00	3.42E+00	-2.28E+00	-2.42E+01	3.23E+01	bad-chisq
iucC	9.70E-01	7.86E-02	1.00E+00	-8.08E-01	3.47E+00	4.68E-02	-2.38E+01	3.19E+01	bad-chisq
group_842	9.70E-01	7.86E-02	1.00E+00	-8.08E-01	3.47E+00	4.68E-02	-2.38E+01	3.19E+01	bad-chisq
group_830	9.70E-01	7.86E-02	1.00E+00	-8.08E-01	3.47E+00	4.68E-02	-2.38E+01	3.19E+01	bad-chisq
group_826	9.70E-01	7.86E-02	1.00E+00	-8.08E-01	3.47E+00	4.68E-02	-2.38E+01	3.19E+01	bad-chisq
group_825	9.70E-01	7.86E-02	1.00E+00	-8.08E-01	3.47E+00	4.68E-02	-2.38E+01	3.19E+01	bad-chisq
group_652	9.70E-01	5.58E-01	1.00E+00	2.98E-01	3.40E+00	-1.08E+00	-2.42E+01	3.26E+01	bad-chisq
group_613	9.70E-01	7.86E-02	1.00E+00	-1.67E+00	3.47E+00	8.93E-01	-2.40E+01	3.23E+01	bad-chisq
group_577	9.70E-01	7.86E-02	1.00E+00	1.55E+00	3.42E+00	-2.28E+00	-2.42E+01	3.23E+01	bad-chisq
group_473	9.70E-01	7.86E-02	1.00E+00	1.55E+00	3.42E+00	-2.28E+00	-2.42E+01	3.23E+01	bad-chisq
group_460	9.70E-01	5.58E-01	1.00E+00	1.67E-01	3.46E+00	-9.87E-01	-2.39E+01	3.24E+01	bad-chisq
group_459	9.70E-01	5.58E-01	1.00E+00	1.67E-01	3.46E+00	-9.87E-01	-2.39E+01	3.24E+01	bad-chisq
group_422	9.70E-01	7.86E-02	1.00E+00	1.55E+00	3.42E+00	-2.28E+00	-2.42E+01	3.23E+01	bad-chisq
group_156	9.70E-01	7.86E-02	1.00E+00	1.54E+00	3.42E+00	-2.27E+00	-2.40E+01	3.21E+01	bad-chisq
group_7590	9.60E-01	3.07E-01	6.61E-02	2.91E+00	3.30E+00	-3.57E+00	-2.53E+01	3.28E+01	bad-chisq
group_7589	9.60E-01	3.07E-01	1.00E+00	1.17E-01	3.39E+00	-8.88E-01	-2.39E+01	3.22E+01	bad-chisq
group_7377	9.60E-01	1.00E+00	1.16E-01	-3.03E+00	3.32E+00	1.95E+00	-2.74E+01	3.77E+01	bad-chisq
group_7303	9.60E-01	4.12E-02	6.71E-01	1.59E+00	3.42E+00	-2.27E+00	-2.37E+01	3.15E+01	bad-chisq
group_7208	9.60E-01	3.07E-01	1.00E+00	1.17E-01	3.39E+00	-8.88E-01	-2.39E+01	3.22E+01	bad-chisq
group_7203	9.60E-01	3.07E-01	1.00E+00	7.43E-01	3.41E+00	-1.50E+00	-2.39E+01	3.23E+01	bad-chisq
group_6911	9.60E-01	3.07E-01	1.00E+00	1.41E+00	3.43E+00	-2.17E+00	-2.40E+01	3.26E+01	bad-chisq
group_5603	9.60E-01	4.12E-02	1.00E+00	1.54E+00	3.42E+00	-2.27E+00	-2.40E+01	3.21E+01	bad-chisq
group_2557	9.60E-01	1.00E+00	1.16E-01	-3.03E+00	3.32E+00	1.95E+00	-2.74E+01	3.77E+01	bad-chisq
group_2418	9.60E-01	4.12E-02	1.00E+00	1.25E-01	3.46E+00	-8.23E-01	-2.32E+01	3.08E+01	bad-chisq
group_2313	9.60E-01	4.12E-02	1.00E+00	3.40E-01	3.46E+00	-1.02E+00	-2.31E+01	3.05E+01	bad-chisq
group_2279	9.60E-01	3.07E-01	1.00E+00	1.17E-01	3.39E+00	-8.88E-01	-2.39E+01	3.22E+01	bad-chisq
group_2261	9.60E-01	3.07E-01	1.00E+00	1.28E+00	3.44E+00	-2.02E+00	-2.37E+01	3.18E+01	bad-chisq
group_2058	9.60E-01	4.12E-02	3.35E-02	-4.45E+00	3.32E+00	3.34E+00	-2.71E+01	3.77E+01	bad-chisq
group_2006	9.60E-01	4.12E-02	1.00E+00	1.55E+00	3.42E+00	-2.25E+00	-2.37E+01	3.16E+01	bad-chisq
group_1946	9.60E-01	4.12E-02	1.77E-04	4.40E+00	3.05E+00	-5.15E+00	-2.93E+01	4.04E+01	bad-chisq
group_1929	9.60E-01	1.00E+00	1.00E+00	2.28E-01	3.48E+00	-1.02E+00	-2.36E+01	3.20E+01	bad-chisq
group_1916	9.60E-01	4.12E-02	1.00E+00	-8.45E-01	3.47E+00	8.67E-02	-2.37E+01	3.18E+01	bad-chisq
group_1701	9.60E-01	4.12E-02	1.00E+00	1.54E+00	3.42E+00	-2.27E+00	-2.40E+01	3.21E+01	bad-chisq
group_1661	9.60E-01	1.00E+00	1.00E+00	8.41E-01	3.39E+00	-1.61E+00	-2.43E+01	3.26E+01	bad-chisq
group_1414	9.60E-01	3.07E-01	1.00E+00	1.17E-01	3.39E+00	-8.88E-01	-2.39E+01	3.22E+01	bad-chisq
group_1394	9.60E-01	4.12E-02	1.00E+00	-2.44E-01	3.47E+00	-4.83E-01	-2.34E+01	3.13E+01	bad-chisq
group_1322	9.60E-01	4.12E-02	1.00E+00	1.54E+00	3.42E+00	-2.27E+00	-2.40E+01	3.21E+01	bad-chisq
emrB	9.60E-01	3.07E-01	1.00E+00	1.17E-01	3.39E+00	-8.88E-01	-2.39E+01	3.22E+01	bad-chisq
group_1199	9.60E-01	3.07E-01	1.00E+00	1.17E-01	3.39E+00	-8.88E-01	-2.39E+01	3.22E+01	bad-chisq
group_600	9.60E-01	4.12E-02	1.00E+00	1.54E+00	3.42E+00	-2.27E+00	-2.40E+01	3.21E+01	bad-chisq
group_336	9.60E-01	3.07E-01	1.00E+00	1.28E+00	3.44E+00	-2.02E+00	-2.37E+01	3.18E+01	bad-chisq
group_7647	9.50E-01	2.18E-02	1.77E-04	4.40E+00	3.05E+00	-5.15E+00	-2.93E+01	4.04E+01	bad-chisq
group_7621	9.50E-01	2.18E-02	5.77E-01	1.59E+00	3.42E+00	-2.25E+00	-2.33E+01	3.09E+01	bad-chisq
group_7415	9.50E-01	2.18E-02	1.10E-01	2.13E+00	3.35E+00	-2.78E+00	-2.36E+01	3.22E+01	bad-chisq
group_7214	9.50E-01	1.69E-01	3.45E-02	2.90E+00	3.26E+00	-3.52E+00	-2.51E+01	3.29E+01	bad-chisq
group_7114	9.50E-01	1.69E-01	3.45E-02	2.90E+00	3.26E+00	-3.52E+00	-2.51E+01	3.29E+01	bad-chisq
group_5807	9.50E-01	1.69E-01	3.45E-02	2.90E+00	3.26E+00	-3.52E+00	-2.51E+01	3.29E+01	bad-chisq
group_4849	9.50E-01	1.69E-01	3.45E-02	2.90E+00	3.26E+00	-3.52E+00	-2.51E+01	3.29E+01	bad-chisq
paaC	9.50E-01	1.69E-01	3.45E-02	2.90E+00	3.26E+00	-3.52E+00	-2.51E+01	3.29E+01	bad-chisq
group_4023	9.50E-01	1.69E-01	3.45E-02	2.90E+00	3.26E+00	-3.52E+00	-2.51E+01	3.29E+01	bad-chisq
group_3970	9.50E-01	1.69E-01	3.45E-02	2.90E+00	3.26E+00	-3.52E+00	-2.51E+01	3.29E+01	bad-chisq
group_3616	9.50E-01	1.69E-01	3.45E-02	2.90E+00	3.26E+00	-3.52E+00	-2.51E+01	3.29E+01	bad-chisq
paaX	9.50E-01	1.69E-01	3.45E-02	2.90E+00	3.26E+00	-3.52E+00	-2.51E+01	3.29E+01	bad-chisq
group_3511	9.50E-01	2.18E-02	1.00E+00	-8.84E-01	3.45E+00	1.30E-02	-2.34E+01	3.24E+01	bad-chisq
paaK	9.50E-01	1.69E-01	3.45E-02	2.90E+00	3.26E+00	-3.52E+00	-2.51E+01	3.29E+01	bad-chisq
group_2618	9.50E-01	1.69E-01	3.45E-02	2.90E+00	3.26E+00	-3.52E+00	-2.51E+01	3.29E+01	bad-chisq
group_2612	9.50E-01	1.69E-01	1.00E+00	1.17E-01	3.39E+00	-8.87E-01	-2.39E+01	3.22E+01	bad-chisq
group_2522	9.50E-01	1.69E-01	1.00E+00	-9.22E-01	3.42E+00	1.03E-01	-2.41E+01	3.25E+01	bad-chisq
group_2462	9.50E-01	2.18E-02	4.51E-01	1.64E+00	3.41E+00	-2.30E+00	-2.33E+01	3.09E+01	bad-chisq
group_2028	9.50E-01	1.69E-01	1.00E+00	1.17E-01	3.39E+00	-8.87E-01	-2.39E+01	3.22E+01	bad-chisq
group_1970	9.50E-01	2.18E-02	5.77E-01	1.59E+00	3.42E+00	-2.25E+00	-2.33E+01	3.09E+01	bad-chisq
group_1502	9.50E-01	1.69E-01	1.10E-01	-2.86E+00	3.34E+00	1.80E+00	-2.63E+01	3.66E+01	bad-chisq
group_1446	9.50E-01	2.18E-02	4.57E-01	1.64E+00	3.42E+00	-2.29E+00	-2.33E+01	3.09E+01	bad-chisq
group_1432	9.50E-01	2.18E-02	5.77E-01	1.59E+00	3.42E+00	-2.25E+00	-2.33E+01	3.09E+01	bad-chisq
paaD	9.50E-01	1.69E-01	6.56E-02	2.91E+00	3.30E+00	-3.56E+00	-2.53E+01	3.28E+01	bad-chisq
group_1415	9.50E-01	1.69E-01	1.00E+00	1.17E-01	3.39E+00	-8.87E-01	-2.39E+01	3.22E+01	bad-chisq
group_1328	9.50E-01	2.18E-02	1.10E-01	2.13E+00	3.35E+00	-2.78E+00	-2.36E+01	3.22E+01	bad-chisq
group_1253	9.50E-01	2.18E-02	3.51E-02	3.03E+00	3.31E+00	-3.68E+00	-2.46E+01	3.29E+01	bad-chisq
adeA	9.50E-01	2.18E-02	5.39E-01	1.29E+00	3.42E+00	-1.91E+00	-2.27E+01	3.01E+01	bad-chisq
paaZ	9.50E-01	1.69E-01	3.45E-02	2.90E+00	3.26E+00	-3.52E+00	-2.51E+01	3.29E+01	bad-chisq
group_486	9.50E-01	1.69E-01	1.00E+00	2.18E-01	3.45E+00	-9.48E-01	-2.34E+01	3.12E+01	bad-chisq
group_91	9.50E-01	1.69E-01	3.45E-02	2.90E+00	3.26E+00	-3.52E+00	-2.51E+01	3.29E+01	bad-chisq
group_7754	9.40E-01	9.21E-02	1.33E-01	-1.97E+00	3.37E+00	1.10E+00	-2.38E+01	3.11E+01	bad-chisq
hcnC	9.40E-01	9.21E-02	3.45E-02	2.90E+00	3.26E+00	-3.52E+00	-2.51E+01	3.29E+01	bad-chisq
fimU	9.40E-01	1.15E-02	1.68E-04	4.39E+00	3.05E+00	-5.12E+00	-2.90E+01	4.00E+01	bad-chisq
group_7484	9.40E-01	9.21E-02	3.45E-02	2.90E+00	3.26E+00	-3.52E+00	-2.51E+01	3.29E+01	bad-chisq
group_7348	9.40E-01	9.21E-02	1.00E+00	-5.43E-01	3.41E+00	-2.59E-01	-2.40E+01	3.24E+01	bad-chisq
abaF	9.40E-01	9.21E-02	3.45E-02	2.90E+00	3.26E+00	-3.52E+00	-2.51E+01	3.29E+01	bad-chisq
virB7	9.40E-01	9.21E-02	3.45E-02	2.90E+00	3.26E+00	-3.52E+00	-2.51E+01	3.29E+01	bad-chisq
group_6562	9.40E-01	9.21E-02	3.45E-02	2.90E+00	3.26E+00	-3.52E+00	-2.51E+01	3.29E+01	bad-chisq
pilW	9.40E-01	1.15E-02	1.68E-04	4.39E+00	3.05E+00	-5.12E+00	-2.90E+01	4.00E+01	bad-chisq
group_4288	9.40E-01	9.21E-02	3.45E-02	2.90E+00	3.26E+00	-3.52E+00	-2.51E+01	3.29E+01	bad-chisq
group_4093	9.40E-01	9.21E-02	3.45E-02	2.90E+00	3.26E+00	-3.52E+00	-2.51E+01	3.29E+01	bad-chisq
group_3706	9.40E-01	9.21E-02	3.45E-02	2.90E+00	3.26E+00	-3.52E+00	-2.51E+01	3.29E+01	bad-chisq
group_3635	9.40E-01	9.21E-02	3.45E-02	2.90E+00	3.26E+00	-3.52E+00	-2.51E+01	3.29E+01	bad-chisq
group_3623	9.40E-01	9.21E-02	3.45E-02	2.90E+00	3.26E+00	-3.52E+00	-2.51E+01	3.29E+01	bad-chisq
group_2904	9.40E-01	9.21E-02	1.00E+00	7.74E-01	3.41E+00	-1.49E+00	-2.35E+01	3.16E+01	bad-chisq
group_2598	9.40E-01	1.15E-02	1.00E+00	-2.05E-01	3.47E+00	-5.17E-01	-2.34E+01	3.12E+01	bad-chisq
pilX	9.40E-01	1.15E-02	1.68E-04	4.39E+00	3.05E+00	-5.12E+00	-2.90E+01	4.00E+01	bad-chisq
group_2266	9.40E-01	9.21E-02	1.00E+00	-9.22E-01	3.42E+00	1.03E-01	-2.41E+01	3.25E+01	bad-chisq
group_1740	9.40E-01	1.15E-02	1.68E-04	4.39E+00	3.05E+00	-5.12E+00	-2.90E+01	4.00E+01	bad-chisq
group_1447	9.40E-01	9.21E-02	3.45E-02	2.90E+00	3.26E+00	-3.52E+00	-2.51E+01	3.29E+01	bad-chisq
pilV	9.40E-01	1.15E-02	1.68E-04	4.39E+00	3.05E+00	-5.12E+00	-2.90E+01	4.00E+01	bad-chisq
group_1315	9.40E-01	1.00E+00	8.71E-02	-3.03E+00	3.31E+00	1.92E+00	-2.72E+01	3.77E+01	bad-chisq
group_1247	9.40E-01	1.15E-02	5.77E-01	1.59E+00	3.42E+00	-2.25E+00	-2.33E+01	3.09E+01	bad-chisq
group_1225	9.40E-01	9.21E-02	1.00E+00	-2.29E-02	3.47E+00	-7.02E-01	-2.32E+01	3.11E+01	bad-chisq
group_1119	9.40E-01	9.21E-02	3.45E-02	2.90E+00	3.26E+00	-3.52E+00	-2.51E+01	3.29E+01	bad-chisq
group_993	9.40E-01	4.00E-01	1.00E+00	8.56E-01	3.38E+00	-1.60E+00	-2.41E+01	3.22E+01	bad-chisq
plc1	9.40E-01	9.21E-02	1.00E+00	-3.88E-01	3.45E+00	-4.24E-01	-2.34E+01	3.19E+01	bad-chisq
pilE	9.40E-01	1.15E-02	1.68E-04	4.39E+00	3.05E+00	-5.12E+00	-2.90E+01	4.00E+01	bad-chisq
group_516	9.40E-01	9.21E-02	1.00E+00	-4.33E-01	3.38E+00	-3.76E-01	-2.42E+01	3.26E+01	bad-chisq
hcnB	9.40E-01	9.21E-02	3.45E-02	2.90E+00	3.26E+00	-3.52E+00	-2.51E+01	3.29E+01	bad-chisq
atuA	9.30E-01	6.08E-03	2.86E-01	1.76E+00	3.41E+00	-2.35E+00	-2.26E+01	2.99E+01	bad-chisq
group_7746	9.30E-01	6.08E-03	2.86E-01	1.76E+00	3.41E+00	-2.35E+00	-2.26E+01	2.99E+01	bad-chisq
group_7744	9.30E-01	6.08E-03	2.86E-01	1.76E+00	3.41E+00	-2.35E+00	-2.26E+01	2.99E+01	bad-chisq
group_7743	9.30E-01	6.08E-03	2.86E-01	1.76E+00	3.41E+00	-2.35E+00	-2.26E+01	2.99E+01	bad-chisq
group_7741	9.30E-01	6.08E-03	2.86E-01	1.76E+00	3.41E+00	-2.35E+00	-2.26E+01	2.99E+01	bad-chisq
group_7587	9.30E-01	5.00E-02	9.69E-05	3.94E+00	2.94E+00	-4.57E+00	-3.04E+01	4.06E+01	bad-chisq
group_7412	9.30E-01	5.00E-02	9.69E-05	3.94E+00	2.94E+00	-4.57E+00	-3.04E+01	4.06E+01	bad-chisq
group_7327	9.30E-01	5.00E-02	9.69E-05	3.94E+00	2.94E+00	-4.57E+00	-3.04E+01	4.06E+01	bad-chisq
group_7222	9.30E-01	5.00E-02	9.69E-05	3.94E+00	2.94E+00	-4.57E+00	-3.04E+01	4.06E+01	bad-chisq
group_6045	9.30E-01	5.00E-02	9.69E-05	3.94E+00	2.94E+00	-4.57E+00	-3.04E+01	4.06E+01	bad-chisq
group_5143	9.30E-01	5.00E-02	9.69E-05	3.94E+00	2.94E+00	-4.57E+00	-3.04E+01	4.06E+01	bad-chisq
group_5079	9.30E-01	2.40E-01	1.00E+00	-1.05E-01	3.41E+00	-6.89E-01	-2.36E+01	3.20E+01	bad-chisq
group_4367	9.30E-01	5.00E-02	9.69E-05	3.94E+00	2.94E+00	-4.57E+00	-3.04E+01	4.06E+01	bad-chisq
group_4331	9.30E-01	5.00E-02	9.69E-05	3.94E+00	2.94E+00	-4.57E+00	-3.04E+01	4.06E+01	bad-chisq
group_3866	9.30E-01	5.00E-02	9.69E-05	3.94E+00	2.94E+00	-4.57E+00	-3.04E+01	4.06E+01	bad-chisq
